datetime,rainfall,pv_capacity,temperature,solar_power,total_demand,time,date,forecast_demand,forecast_date
2017-11-26 17:00:00,0.0,394676,23.4,157.05,8504.38,1900-01-01 17:00:00,2017-11-26,8367.62,2017-11-25
2017-11-27 17:00:00,0.0,394676,23.6,83.18,9304.56,1900-01-01 17:00:00,2017-11-27,9025.67,2017-11-26
2017-11-28 17:00:00,0.0,394676,23.7,151.65,9502.61,1900-01-01 17:00:00,2017-11-28,9310.21,2017-11-27
2017-11-29 16:00:00,0.0,394676,25.1,246.75,9391.43,1900-01-01 16:00:00,2017-11-29,9288.0,2017-11-28
2017-11-30 17:00:00,0.0,394676,24.8,186.48,10057.85,1900-01-01 17:00:00,2017-11-30,9510.02,2017-11-29
2017-12-01 16:00:00,0.0,399355,26.9,379.77,10228.67,1900-01-01 16:00:00,2017-12-01,10183.13,2017-11-30
2017-12-02 10:30:00,0.0,399355,29.3,497.825,8456.47,1900-01-01 10:30:00,2017-12-02,8393.81,2017-12-01
2017-12-03 19:30:00,11.4,399355,20.7,0.0,8076.68,1900-01-01 19:30:00,2017-12-03,7813.34,2017-12-02
2017-12-04 17:00:00,0.8,399355,17.3,63.35,8430.61,1900-01-01 17:00:00,2017-12-04,8556.57,2017-12-03
2017-12-05 17:00:00,17.8,399355,19.4,155.82,8350.61,1900-01-01 17:00:00,2017-12-05,8441.68,2017-12-04
2017-12-06 17:00:00,2.4,399355,23.1,150.07,8291.84,1900-01-01 17:00:00,2017-12-06,8373.18,2017-12-05
2017-12-07 17:00:00,4.2,399355,27.2,180.5,9369.64,1900-01-01 17:00:00,2017-12-07,9414.46,2017-12-06
2017-12-08 12:30:00,0.0,399355,22.8,743.36,8792.1,1900-01-01 12:30:00,2017-12-08,8343.63,2017-12-07
2017-12-09 18:00:00,2.2,399355,21.1,34.9,7774.84,1900-01-01 18:00:00,2017-12-09,7513.09,2017-12-08
2017-12-10 18:00:00,0.0,399355,22.1,39.85,8213.54,1900-01-01 18:00:00,2017-12-10,7982.5,2017-12-09
2017-12-11 16:30:00,0.0,399355,24.2,322.325,9733.99,1900-01-01 16:30:00,2017-12-11,9586.93,2017-12-10
2017-12-12 17:00:00,0.0,399355,24.4,230.8,10198.05,1900-01-01 17:00:00,2017-12-12,9732.27,2017-12-11
2017-12-13 16:30:00,0.0,399355,28.7,290.75,11283.01,1900-01-01 16:30:00,2017-12-13,11426.41,2017-12-12
2017-12-14 16:00:00,0.0,399355,30.8,389.92,12570.96,1900-01-01 16:00:00,2017-12-14,12906.59,2017-12-13
2017-12-15 16:00:00,0.0,399355,25.7,230.75,9862.57,1900-01-01 16:00:00,2017-12-15,9637.21,2017-12-14
2017-12-16 16:00:00,1.0,399355,28.3,408.77,10588.64,1900-01-01 16:00:00,2017-12-16,10390.53,2017-12-15
2017-12-17 15:30:00,0.2,399355,23.8,209.125,9040.6,1900-01-01 15:30:00,2017-12-17,8557.1,2017-12-16
2017-12-18 15:00:00,0.0,399355,26.6,294.33,11334.89,1900-01-01 15:00:00,2017-12-18,11643.78,2017-12-17
2017-12-19 16:30:00,0.0,399355,31.5,224.885,12986.04,1900-01-01 16:30:00,2017-12-19,13479.81,2017-12-18
2017-12-20 13:30:00,0.0,399355,27.4,509.425,12553.45,1900-01-01 13:30:00,2017-12-20,12051.91,2017-12-19
2017-12-21 09:30:00,1.4,399355,22.4,247.59,8951.51,1900-01-01 09:30:00,2017-12-21,8750.26,2017-12-20
2017-12-22 17:00:00,0.4,399355,24.4,223.43,9157.34,1900-01-01 17:00:00,2017-12-22,8840.69,2017-12-21
2017-12-23 17:00:00,0.0,399355,27.4,231.05,9847.97,1900-01-01 17:00:00,2017-12-23,9258.11,2017-12-22
2017-12-24 13:30:00,0.0,399355,29.3,548.97,10465.25,1900-01-01 13:30:00,2017-12-24,9043.86,2017-12-23
2017-12-25 10:00:00,0.0,399355,20.7,384.1,6795.99,1900-01-01 10:00:00,2017-12-25,6576.15,2017-12-24
2017-12-26 20:00:00,0.0,399355,20.3,0.0,7347.55,1900-01-01 20:00:00,2017-12-26,6828.73,2017-12-25
2017-12-27 17:00:00,0.6,399355,24.8,205.93,8477.18,1900-01-01 17:00:00,2017-12-27,8044.76,2017-12-26
2017-12-28 17:00:00,0.0,399355,27.3,198.2,10034.29,1900-01-01 17:00:00,2017-12-28,9706.02,2017-12-27
2017-12-29 14:30:00,0.0,399355,30.6,423.96,10474.45,1900-01-01 14:30:00,2017-12-29,10006.16,2017-12-28
2017-12-30 17:00:00,3.4,399355,30.2,199.05,9709.51,1900-01-01 17:00:00,2017-12-30,9051.99,2017-12-29
2017-12-31 17:00:00,0.2,399355,24.0,151.02,7995.27,1900-01-01 17:00:00,2017-12-31,7282.79,2017-12-30
2018-01-01 17:00:00,0.0,403127,24.4,221.43,8747.49,1900-01-01 17:00:00,2018-01-01,8637.96,2017-12-31
2018-01-02 15:30:00,0.0,403127,24.9,349.25,9395.79,1900-01-01 15:30:00,2018-01-02,9257.76,2018-01-01
2018-01-03 17:00:00,1.2,403127,21.7,148.9,8235.15,1900-01-01 17:00:00,2018-01-03,8392.52,2018-01-02
2018-01-04 18:00:00,1.0,403127,22.0,69.97,8651.08,1900-01-01 18:00:00,2018-01-04,8714.86,2018-01-03
2018-01-05 17:00:00,0.0,403127,24.4,267.77,9727.0,1900-01-01 17:00:00,2018-01-05,9786.64,2018-01-04
2018-01-06 17:30:00,0.0,403127,28.9,153.725,10660.05,1900-01-01 17:30:00,2018-01-06,10168.7,2018-01-05
2018-01-07 17:00:00,0.0,403127,27.8,201.2,12230.57,1900-01-01 17:00:00,2018-01-07,11920.27,2018-01-06
2018-01-08 15:30:00,0.0,403127,31.2,273.8,12088.8,1900-01-01 15:30:00,2018-01-08,12541.06,2018-01-07
2018-01-09 17:00:00,6.2,403127,30.8,125.22,10903.51,1900-01-01 17:00:00,2018-01-09,11295.21,2018-01-08
2018-01-10 17:00:00,3.6,403127,21.4,128.9,8940.55,1900-01-01 17:00:00,2018-01-10,8912.32,2018-01-09
2018-01-11 17:00:00,0.0,403127,23.1,136.8,9454.55,1900-01-01 17:00:00,2018-01-11,9463.87,2018-01-10
2018-01-12 16:30:00,0.0,403127,28.1,345.595,11333.28,1900-01-01 16:30:00,2018-01-12,10916.37,2018-01-11
2018-01-13 13:00:00,0.0,403127,31.0,674.05,9556.87,1900-01-01 13:00:00,2018-01-13,9419.21,2018-01-12
2018-01-14 20:00:00,0.2,403127,18.1,0.0,7608.04,1900-01-01 20:00:00,2018-01-14,7473.56,2018-01-13
2018-01-15 18:00:00,0.2048780487804878,403127,22.5,54.67,8545.31,1900-01-01 18:00:00,2018-01-15,8577.61,2018-01-14
2018-01-16 17:00:00,0.2097560975609756,403127,21.2,222.8,8384.03,1900-01-01 17:00:00,2018-01-16,8602.84,2018-01-15
2018-01-17 17:00:00,0.2146341463414634,403127,21.8,284.55,8696.55,1900-01-01 17:00:00,2018-01-17,8985.67,2018-01-16
2018-01-18 17:00:00,0.2195121951219512,403127,25.1,292.85,9965.65,1900-01-01 17:00:00,2018-01-18,9992.14,2018-01-17
2018-01-19 16:00:00,0.224390243902439,403127,28.9,524.2,10921.92,1900-01-01 16:00:00,2018-01-19,10924.02,2018-01-18
2018-01-20 16:00:00,0.2292682926829268,403127,27.4,504.05,9960.26,1900-01-01 16:00:00,2018-01-20,10089.05,2018-01-19
2018-01-21 17:00:00,0.2341463414634146,403127,26.9,271.25,10487.65,1900-01-01 17:00:00,2018-01-21,10103.38,2018-01-20
2018-01-22 16:00:00,0.2390243902439024,403127,31.0,351.1,12494.58,1900-01-01 16:00:00,2018-01-22,12682.83,2018-01-21
2018-01-23 17:00:00,0.2439024390243902,403127,27.0,116.18,10672.4,1900-01-01 17:00:00,2018-01-23,11970.93,2018-01-22
2018-01-24 15:30:00,0.248780487804878,403127,29.3,404.36,11587.96,1900-01-01 15:30:00,2018-01-24,11433.55,2018-01-23
2018-01-25 16:00:00,0.2536585365853658,403127,25.9,255.57,10583.31,1900-01-01 16:00:00,2018-01-25,11368.51,2018-01-24
2018-01-26 16:00:00,0.2585365853658536,403127,26.5,393.08,9993.97,1900-01-01 16:00:00,2018-01-26,9921.43,2018-01-25
2018-01-27 16:00:00,0.2634146341463415,403127,27.7,412.62,10388.62,1900-01-01 16:00:00,2018-01-27,9873.94,2018-01-26
2018-01-28 17:00:00,0.2682926829268293,403127,26.2,216.6,9973.81,1900-01-01 17:00:00,2018-01-28,9670.21,2018-01-27
2018-01-29 17:00:00,0.2731707317073171,403127,26.8,247.8,11527.25,1900-01-01 17:00:00,2018-01-29,10992.29,2018-01-28
2018-01-30 16:30:00,0.2780487804878049,403127,27.4,302.965,11869.42,1900-01-01 16:30:00,2018-01-30,11314.02,2018-01-29
2018-01-31 08:30:00,0.2829268292682927,403127,19.5,130.95,8592.64,1900-01-01 08:30:00,2018-01-31,8771.94,2018-01-30
2018-02-01 17:00:00,0.2878048780487805,407706,20.3,138.27,8208.3,1900-01-01 17:00:00,2018-02-01,8711.76,2018-01-31
2018-02-02 09:00:00,0.2926829268292683,407706,20.2,386.0,8244.5,1900-01-01 09:00:00,2018-02-02,8517.41,2018-02-01
2018-02-03 20:00:00,0.2975609756097561,407706,19.7,0.0,7576.35,1900-01-01 20:00:00,2018-02-03,7664.26,2018-02-02
2018-02-04 18:00:00,0.3024390243902439,407706,21.8,46.42,8059.14,1900-01-01 18:00:00,2018-02-04,7981.59,2018-02-03
2018-02-05 17:00:00,0.3073170731707317,407706,24.4,224.35,9391.51,1900-01-01 17:00:00,2018-02-05,9456.0,2018-02-04
2018-02-06 16:30:00,0.3121951219512195,407706,26.0,340.585,9596.72,1900-01-01 16:30:00,2018-02-06,9427.62,2018-02-05
2018-02-07 16:30:00,0.3170731707317073,407706,24.9,346.375,10034.83,1900-01-01 16:30:00,2018-02-07,9701.37,2018-02-06
2018-02-08 17:00:00,0.3219512195121951,407706,26.6,226.82,11230.99,1900-01-01 17:00:00,2018-02-08,10636.32,2018-02-07
2018-02-09 15:30:00,0.3268292682926829,407706,25.6,416.775,11118.14,1900-01-01 15:30:00,2018-02-09,11083.87,2018-02-08
2018-02-10 17:30:00,0.3317073170731707,407706,26.9,121.165,10453.83,1900-01-01 17:30:00,2018-02-10,10298.96,2018-02-09
2018-02-11 16:00:00,0.3365853658536585,407706,23.1,263.0,9112.19,1900-01-01 16:00:00,2018-02-11,9645.3,2018-02-10
2018-02-12 16:00:00,0.3414634146341463,407706,26.1,268.3,10824.9,1900-01-01 16:00:00,2018-02-12,10492.55,2018-02-11
2018-02-13 16:00:00,0.3463414634146341,407706,27.1,385.52,10929.95,1900-01-01 16:00:00,2018-02-13,10251.14,2018-02-12
2018-02-14 17:00:00,0.351219512195122,407706,37.6,203.9,12846.15,1900-01-01 17:00:00,2018-02-14,12311.91,2018-02-13
2018-02-15 17:00:00,0.3560975609756098,407706,24.8,189.85,11025.83,1900-01-01 17:00:00,2018-02-15,10412.01,2018-02-14
2018-02-16 16:00:00,0.3609756097560976,407706,24.6,329.83,9997.67,1900-01-01 16:00:00,2018-02-16,9902.07,2018-02-15
2018-02-17 17:00:00,0.3658536585365854,407706,25.4,188.98,9406.39,1900-01-01 17:00:00,2018-02-17,9371.18,2018-02-16
2018-02-18 17:30:00,0.3707317073170731,407706,26.4,94.62,10494.67,1900-01-01 17:30:00,2018-02-18,10147.97,2018-02-17
2018-02-19 16:00:00,0.375609756097561,407706,24.2,289.25,10201.6,1900-01-01 16:00:00,2018-02-19,10180.45,2018-02-18
2018-02-20 09:30:00,0.3804878048780488,407706,21.5,345.855,8565.5,1900-01-01 09:30:00,2018-02-20,8595.36,2018-02-19
2018-02-21 16:30:00,0.3853658536585366,407706,22.6,271.24,8796.22,1900-01-01 16:30:00,2018-02-21,8828.43,2018-02-20
2018-02-22 17:00:00,0.3902439024390244,407706,25.2,111.25,9103.25,1900-01-01 17:00:00,2018-02-22,9229.81,2018-02-21
2018-02-23 16:30:00,0.3951219512195121,407706,25.6,212.475,9969.74,1900-01-01 16:30:00,2018-02-23,10377.49,2018-02-22
2018-02-24 15:30:00,0.4,407706,28.3,372.945,10439.2,1900-01-01 15:30:00,2018-02-24,10489.49,2018-02-23
2018-02-25 17:30:00,5.2,407706,17.3,12.535,8278.52,1900-01-01 17:30:00,2018-02-25,7799.91,2018-02-24
2018-02-26 18:00:00,41.0,407706,20.4,5.5,8563.3,1900-01-01 18:00:00,2018-02-26,8558.48,2018-02-25
2018-02-27 17:00:00,4.8,407706,22.4,144.93,8727.44,1900-01-01 17:00:00,2018-02-27,8826.82,2018-02-26
2018-02-28 17:00:00,0.0,407706,28.1,161.48,10096.73,1900-01-01 17:00:00,2018-02-28,10089.22,2018-02-27
2018-03-01 16:00:00,0.0,412818,23.6,270.3,9225.75,1900-01-01 16:00:00,2018-03-01,9170.81,2018-02-28
2018-03-02 17:00:00,0.0,412818,22.8,123.3,9080.1,1900-01-01 17:00:00,2018-03-02,8851.43,2018-03-01
2018-03-03 17:00:00,0.0,412818,25.6,131.0,9464.69,1900-01-01 17:00:00,2018-03-03,9058.52,2018-03-02
2018-03-04 17:00:00,0.0,412818,22.4,19.92,8572.68,1900-01-01 17:00:00,2018-03-04,8517.14,2018-03-03
2018-03-05 09:30:00,0.0,412818,22.5,325.725,9126.72,1900-01-01 09:30:00,2018-03-05,8876.03,2018-03-04
2018-03-06 17:00:00,2.6,412818,18.9,70.32,8597.95,1900-01-01 17:00:00,2018-03-06,8738.6,2018-03-05
2018-03-07 17:00:00,5.4,412818,22.2,90.78,8500.78,1900-01-01 17:00:00,2018-03-07,8572.95,2018-03-06
2018-03-08 18:00:00,0.0,412818,21.9,0.0,8690.82,1900-01-01 18:00:00,2018-03-08,8449.62,2018-03-07
2018-03-09 16:00:00,0.0,412818,23.3,204.82,8551.52,1900-01-01 16:00:00,2018-03-09,8531.83,2018-03-08
2018-03-10 17:30:00,1.6,412818,24.3,60.3,7935.95,1900-01-01 17:30:00,2018-03-10,7841.39,2018-03-09
2018-03-11 18:00:00,0.0,412818,22.9,0.0,8635.41,1900-01-01 18:00:00,2018-03-11,8515.58,2018-03-10
2018-03-12 17:00:00,0.0,412818,24.4,94.6,9188.33,1900-01-01 17:00:00,2018-03-12,9239.22,2018-03-11
2018-03-13 17:00:00,0.0,412818,21.2,35.35,8798.78,1900-01-01 17:00:00,2018-03-13,8727.32,2018-03-12
2018-03-14 17:00:00,6.8,412818,25.0,86.53,9428.68,1900-01-01 17:00:00,2018-03-14,9361.95,2018-03-13
2018-03-15 16:30:00,0.0,412818,29.3,128.36,10562.3,1900-01-01 16:30:00,2018-03-15,10437.15,2018-03-14
2018-03-16 16:00:00,0.0,412818,23.7,246.5,9223.18,1900-01-01 16:00:00,2018-03-16,8998.24,2018-03-15
2018-03-17 16:30:00,0.0,412818,29.3,177.085,9958.65,1900-01-01 16:30:00,2018-03-17,9654.68,2018-03-16
2018-03-18 17:30:00,0.0,412818,37.1,36.475,11615.92,1900-01-01 17:30:00,2018-03-18,11316.25,2018-03-17
2018-03-19 17:00:00,0.0,412818,25.9,67.45,11144.14,1900-01-01 17:00:00,2018-03-19,10393.76,2018-03-18
2018-03-20 16:00:00,0.0,412818,23.7,163.7,9718.05,1900-01-01 16:00:00,2018-03-20,9083.21,2018-03-19
2018-03-21 17:00:00,7.6,412818,18.1,14.68,8586.81,1900-01-01 17:00:00,2018-03-21,8482.09,2018-03-20
2018-03-22 18:00:00,7.2,412818,19.4,0.0,8532.95,1900-01-01 18:00:00,2018-03-22,8440.08,2018-03-21
2018-03-23 09:30:00,4.2,412818,22.3,332.79,8496.53,1900-01-01 09:30:00,2018-03-23,8414.46,2018-03-22
2018-03-24 18:30:00,0.2,412818,21.8,0.0,8092.59,1900-01-01 18:30:00,2018-03-24,8323.43,2018-03-23
2018-03-25 17:30:00,1.0,412818,25.2,11.385,8778.14,1900-01-01 17:30:00,2018-03-25,9028.31,2018-03-24
2018-03-26 18:00:00,4.0,412818,22.6,0.0,8515.51,1900-01-01 18:00:00,2018-03-26,8503.11,2018-03-25
2018-03-27 18:30:00,0.0,412818,20.8,0.0,8539.55,1900-01-01 18:30:00,2018-03-27,8566.6,2018-03-26
2018-03-28 17:00:00,0.0,412818,24.0,44.35,9213.56,1900-01-01 17:00:00,2018-03-28,9083.46,2018-03-27
2018-03-29 17:00:00,0.0,412818,24.4,40.08,9370.27,1900-01-01 17:00:00,2018-03-29,9537.01,2018-03-28
2018-03-30 16:30:00,0.0,412818,24.5,136.60000000000002,8840.91,1900-01-01 16:30:00,2018-03-30,8682.62,2018-03-29
2018-03-31 18:30:00,0.0,412818,21.4,0.0,8028.1,1900-01-01 18:30:00,2018-03-31,7817.43,2018-03-30
2018-04-01 18:30:00,0.0,417558,24.5,0.0,8672.46,1900-01-01 18:30:00,2018-04-01,8961.74,2018-03-31
2018-04-02 18:30:00,0.0,417558,23.1,0.0,8925.76,1900-01-01 18:30:00,2018-04-02,9400.25,2018-04-01
2018-04-03 18:30:00,0.0,417558,20.3,0.0,9037.12,1900-01-01 18:30:00,2018-04-03,9952.7,2018-04-02
2018-04-04 18:30:00,0.0,417558,21.7,0.0,9136.8,1900-01-01 18:30:00,2018-04-04,9121.47,2018-04-03
2018-04-05 18:30:00,0.0,417558,22.6,0.0,9621.92,1900-01-01 18:30:00,2018-04-05,9643.8,2018-04-04
2018-04-06 16:30:00,0.0,417558,22.9,109.05,9144.78,1900-01-01 16:30:00,2018-04-06,8977.49,2018-04-05
2018-04-07 18:30:00,0.0,417558,23.3,0.0,8831.19,1900-01-01 18:30:00,2018-04-07,8859.1,2018-04-06
2018-04-08 18:30:00,0.0,417558,22.7,0.0,8997.08,1900-01-01 18:30:00,2018-04-08,9204.63,2018-04-07
2018-04-09 15:00:00,0.2,417558,29.4,347.92,9737.0,1900-01-01 15:00:00,2018-04-09,9497.66,2018-04-08
2018-04-10 18:30:00,0.0,417558,21.0,0.0,9254.8,1900-01-01 18:30:00,2018-04-10,9110.05,2018-04-09
2018-04-11 17:00:00,0.0,417558,24.8,14.43,9861.69,1900-01-01 17:00:00,2018-04-11,8972.0,2018-04-10
2018-04-12 17:00:00,0.0,417558,31.7,13.4,10426.74,1900-01-01 17:00:00,2018-04-12,10431.18,2018-04-11
2018-04-13 16:30:00,0.0,417558,31.0,76.7,10255.5,1900-01-01 16:30:00,2018-04-13,10274.79,2018-04-12
2018-04-14 18:30:00,0.0,417558,26.6,0.0,8608.08,1900-01-01 18:30:00,2018-04-14,8812.6,2018-04-13
2018-04-15 18:30:00,0.0,417558,21.7,0.0,8116.35,1900-01-01 18:30:00,2018-04-15,8124.39,2018-04-14
2018-04-16 18:30:00,0.0,417558,24.8,0.0,9223.13,1900-01-01 18:30:00,2018-04-16,8969.82,2018-04-15
2018-04-17 18:30:00,0.0,417558,18.9,0.0,8866.54,1900-01-01 18:30:00,2018-04-17,8928.82,2018-04-16
2018-04-18 18:30:00,0.0,417558,19.9,0.0,8945.5,1900-01-01 18:30:00,2018-04-18,8918.55,2018-04-17
2018-04-19 18:00:00,0.0,417558,21.1,0.0,9059.27,1900-01-01 18:00:00,2018-04-19,8944.42,2018-04-18
2018-04-20 18:00:00,0.0,417558,19.9,0.0,8774.4,1900-01-01 18:00:00,2018-04-20,8583.18,2018-04-19
2018-04-21 18:30:00,0.0,417558,19.9,0.0,8060.04,1900-01-01 18:30:00,2018-04-21,8236.75,2018-04-20
2018-04-22 18:30:00,0.0,417558,17.9,0.0,8401.93,1900-01-01 18:30:00,2018-04-22,8456.69,2018-04-21
2018-04-23 18:00:00,0.0,417558,20.2,0.0,9025.9,1900-01-01 18:00:00,2018-04-23,9163.31,2018-04-22
2018-04-24 18:30:00,0.0,417558,17.5,0.0,8900.05,1900-01-01 18:30:00,2018-04-24,9169.35,2018-04-23
2018-04-25 18:30:00,0.0,417558,19.4,0.0,8230.89,1900-01-01 18:30:00,2018-04-25,8423.75,2018-04-24
2018-04-26 18:30:00,0.0,417558,20.3,0.0,8957.48,1900-01-01 18:30:00,2018-04-26,9097.54,2018-04-25
2018-04-27 18:00:00,0.4,417558,15.7,0.0,8700.57,1900-01-01 18:00:00,2018-04-27,8853.0,2018-04-26
2018-04-28 18:00:00,5.6,417558,17.2,0.0,8271.38,1900-01-01 18:00:00,2018-04-28,8351.01,2018-04-27
2018-04-29 18:30:00,0.4,417558,16.7,0.0,8569.43,1900-01-01 18:30:00,2018-04-29,8661.45,2018-04-28
2018-04-30 18:30:00,4.4,417558,16.8,0.0,9336.55,1900-01-01 18:30:00,2018-04-30,9348.4,2018-04-29
2018-05-01 18:00:00,0.0,423219,18.2,0.0,9255.74,1900-01-01 18:00:00,2018-05-01,9193.54,2018-04-30
2018-05-02 18:00:00,0.2,423219,17.2,0.0,9216.25,1900-01-01 18:00:00,2018-05-02,9244.61,2018-05-01
2018-05-03 18:00:00,0.0,423219,22.0,0.0,9197.55,1900-01-01 18:00:00,2018-05-03,9261.07,2018-05-02
2018-05-04 18:00:00,0.0,423219,20.3,0.0,8809.01,1900-01-01 18:00:00,2018-05-04,8806.7,2018-05-03
2018-05-05 18:30:00,0.0,423219,14.8,0.0,8334.63,1900-01-01 18:30:00,2018-05-05,8358.52,2018-05-04
2018-05-06 18:30:00,0.0,423219,14.9,0.0,8633.61,1900-01-01 18:30:00,2018-05-06,8726.91,2018-05-05
2018-05-07 18:00:00,0.0,423219,19.9,0.0,9283.64,1900-01-01 18:00:00,2018-05-07,9411.28,2018-05-06
2018-05-08 18:00:00,0.0,423219,18.4,0.0,9241.59,1900-01-01 18:00:00,2018-05-08,9314.22,2018-05-07
2018-05-09 18:00:00,0.0,423219,19.3,0.0,9105.73,1900-01-01 18:00:00,2018-05-09,9301.65,2018-05-08
2018-05-10 18:00:00,0.0,423219,15.9,0.0,9374.68,1900-01-01 18:00:00,2018-05-10,9373.04,2018-05-09
2018-05-11 18:30:00,0.0,423219,12.9,0.0,9922.69,1900-01-01 18:30:00,2018-05-11,10178.2,2018-05-10
2018-05-12 18:00:00,1.0,423219,15.3,0.0,9246.34,1900-01-01 18:00:00,2018-05-12,9060.79,2018-05-11
2018-05-13 18:00:00,0.2,423219,15.6,0.0,9128.53,1900-01-01 18:00:00,2018-05-13,8882.26,2018-05-12
2018-05-14 18:30:00,0.0,423219,16.8,0.0,9941.84,1900-01-01 18:30:00,2018-05-14,9861.93,2018-05-13
2018-05-15 18:00:00,0.0,423219,15.5,0.0,9920.77,1900-01-01 18:00:00,2018-05-15,9817.4,2018-05-14
2018-05-16 18:00:00,0.2,423219,15.0,0.0,10170.39,1900-01-01 18:00:00,2018-05-16,10201.29,2018-05-15
2018-05-17 18:00:00,0.0,423219,15.2,0.0,9988.66,1900-01-01 18:00:00,2018-05-17,9919.83,2018-05-16
2018-05-18 18:00:00,0.0,423219,13.1,0.0,9718.34,1900-01-01 18:00:00,2018-05-18,9631.36,2018-05-17
2018-05-19 18:00:00,0.0,423219,13.2,0.0,9083.66,1900-01-01 18:00:00,2018-05-19,9061.67,2018-05-18
2018-05-20 18:30:00,0.0,423219,11.9,0.0,9371.87,1900-01-01 18:30:00,2018-05-20,9272.79,2018-05-19
2018-05-21 18:00:00,0.0,423219,17.3,0.0,9896.04,1900-01-01 18:00:00,2018-05-21,9948.74,2018-05-20
2018-05-22 18:30:00,0.0,423219,18.9,0.0,9785.6,1900-01-01 18:30:00,2018-05-22,9744.22,2018-05-21
2018-05-23 18:00:00,0.0,423219,16.3,0.0,9699.16,1900-01-01 18:00:00,2018-05-23,9739.91,2018-05-22
2018-05-24 18:00:00,0.0,423219,16.1,0.0,9895.89,1900-01-01 18:00:00,2018-05-24,9970.92,2018-05-23
2018-05-25 18:00:00,0.0,423219,12.4,0.0,9699.01,1900-01-01 18:00:00,2018-05-25,9825.52,2018-05-24
2018-05-26 18:00:00,0.0,423219,15.5,0.0,9022.4,1900-01-01 18:00:00,2018-05-26,9041.85,2018-05-25
2018-05-27 18:30:00,0.0,423219,16.1,0.0,9343.0,1900-01-01 18:30:00,2018-05-27,9183.21,2018-05-26
2018-05-28 18:00:00,0.0,423219,15.3,0.0,10167.58,1900-01-01 18:00:00,2018-05-28,10055.89,2018-05-27
2018-05-29 18:00:00,0.0,423219,18.7,0.0,9886.95,1900-01-01 18:00:00,2018-05-29,9749.68,2018-05-28
2018-05-30 18:30:00,8.6,423219,11.0,0.0,10668.44,1900-01-01 18:30:00,2018-05-30,10639.82,2018-05-29
2018-05-31 18:00:00,1.2,423219,14.3,0.0,10794.47,1900-01-01 18:00:00,2018-05-31,10701.16,2018-05-30
2018-06-01 18:00:00,0.0,427863,14.3,0.0,10714.9,1900-01-01 18:00:00,2018-06-01,10714.34,2018-05-31
2018-06-02 18:00:00,0.0,427863,15.5,0.0,10088.39,1900-01-01 18:00:00,2018-06-02,9776.41,2018-06-01
2018-06-03 18:00:00,0.0,427863,15.1,0.0,9723.19,1900-01-01 18:00:00,2018-06-03,9701.51,2018-06-02
2018-06-04 18:00:00,0.0,427863,15.1,0.0,10766.64,1900-01-01 18:00:00,2018-06-04,10714.87,2018-06-03
2018-06-05 18:30:00,0.0,427863,13.3,0.0,10855.27,1900-01-01 18:30:00,2018-06-05,10770.04,2018-06-04
2018-06-06 18:00:00,23.6,427863,13.4,0.0,10990.02,1900-01-01 18:00:00,2018-06-06,10617.65,2018-06-05
2018-06-07 18:30:00,11.0,427863,14.5,0.0,10139.44,1900-01-01 18:30:00,2018-06-07,10318.01,2018-06-06
2018-06-08 18:00:00,0.0,427863,13.4,0.0,10520.75,1900-01-01 18:00:00,2018-06-08,10051.43,2018-06-07
2018-06-09 18:00:00,7.2,427863,11.5,0.0,9769.24,1900-01-01 18:00:00,2018-06-09,9903.82,2018-06-08
2018-06-10 18:00:00,1.8,427863,14.3,0.0,9622.74,1900-01-01 18:00:00,2018-06-10,9860.54,2018-06-09
2018-06-11 18:00:00,0.0,427863,13.6,0.0,10003.24,1900-01-01 18:00:00,2018-06-11,10041.02,2018-06-10
2018-06-12 18:30:00,0.2,427863,13.9,0.0,10939.69,1900-01-01 18:30:00,2018-06-12,10819.96,2018-06-11
2018-06-13 18:30:00,0.4,427863,11.1,0.0,10751.04,1900-01-01 18:30:00,2018-06-13,10733.06,2018-06-12
2018-06-14 19:00:00,0.2,427863,11.1,0.0,10768.81,1900-01-01 19:00:00,2018-06-14,10701.96,2018-06-13
2018-06-15 18:00:00,0.0,427863,14.9,0.0,10424.83,1900-01-01 18:00:00,2018-06-15,10330.35,2018-06-14
2018-06-16 18:00:00,0.0,427863,14.5,0.0,10212.27,1900-01-01 18:00:00,2018-06-16,10157.06,2018-06-15
2018-06-17 18:30:00,0.0,427863,11.6,0.0,10885.62,1900-01-01 18:30:00,2018-06-17,10952.64,2018-06-16
2018-06-18 18:00:00,0.0,427863,14.0,0.0,11795.35,1900-01-01 18:00:00,2018-06-18,11479.95,2018-06-17
2018-06-19 18:30:00,5.0,427863,11.4,0.0,12076.7,1900-01-01 18:30:00,2018-06-19,11387.93,2018-06-18
2018-06-20 18:30:00,11.0,427863,13.3,0.0,11133.04,1900-01-01 18:30:00,2018-06-20,10995.07,2018-06-19
2018-06-21 18:30:00,0.6,427863,11.6,0.0,11167.63,1900-01-01 18:30:00,2018-06-21,10997.34,2018-06-20
2018-06-22 18:00:00,0.4,427863,11.2,0.0,10835.56,1900-01-01 18:00:00,2018-06-22,10542.39,2018-06-21
2018-06-23 18:30:00,0.2,427863,9.6,0.0,10336.36,1900-01-01 18:30:00,2018-06-23,10241.55,2018-06-22
2018-06-24 18:30:00,0.0,427863,11.8,0.0,10897.5,1900-01-01 18:30:00,2018-06-24,10756.03,2018-06-23
